Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53,Col54,Col55,Col56,Col57,Col58,Col59,Col60,Col61,Col62,Col63,Col64,Col65,Col66,Col67,Col68,Col69,Col70,Col71,Col72,Col73,Col74,Col75,Col76,Col77,Col78,Col79,Col80,Col81,Col82,Col83,Col84,Col85,Col86,Col87,Col88,Col89,Col90,Col91,Col92,Col93,Col94,Col95,Col96,Col97,Col98,Col99,Col100,Col101,Col102,Col103,Col104,Col105,Col106,Col107,Col108,Col109,Col110,Col111,Col112,Col113,Col114,Col115,Col116,Col117,Col118,Col119,Col120,Col121,Col122,Col123,Col124,Col125,Col126,Col127,Col128,Col129,Col130,Col131,Col132,Col133,Col134,Col135,Col136,Col137,Col138,Col139,Col140,Col141,Col142,Col143,Col144,Col145,Col146,Col147,Col148,Col149,Col150,Col151,Col152,Col153,Col154,Col155,Col156,Col157,Col158,Col159,Col160,Col161,Col162,Col163,Col164,Col165,Col166,Col167,Col168,Col169,Col170,Col171,Col172,Col173,Col174,Col175,Col176,Col177,Col178,Col179,Col180,Col181,Col182,Col183,Col184,Col185,Col186,Col187,Col188,Col189,Col190,Col191,Col192,Col193,Col194,Col195,Col196,Col197,Col198,Col199,Col200,Col201,Col202,Col203,Col204,Col205,Col206,Col207,Col208,Col209,Col210,Col211,Col212,Col213,Col214,Col215,Col216,Col217,Col218,Col219,Col220,Col221,Col222,Col223,Col224,Col225,Col226,Col227,Col228,Col229,Col230,Col231,Col232,Col233,Col234,Col235,Col236,Col237,Col238,Col239,Col240,Col241,Col242,Col243,Col244,Col245,Col246,Col247,Col248,Col249,Col250,Col251,Col252,Col253,Col254,Col255,Col256,Col257,Col258,Col259,Col260,Col261,Col262,Col263,Col264,Col265,Col266,Col267,Col268,Col269,Col270,Col271,Col272,Col273,Col274,Col275,Col276,Col277,Col278,Col279,Col280,Col281,Col282,Col283,Col284,Col285,Col286,Col287,Col288,Col289,Col290,Col291,Col292,Col293,Col294,Col295,Col296,Col297,Col298,Col299,Col300,Col301,Col302,Col303,Col304,Col305,Col306,Col307,Col308,Col309,Col310,Col311,Col312,Col313,Col314,Col315,Col316,Col317,Col318,Col319,Col320,Col321,Col322,Col323,Col324,Col325,Col326,Col327,Col328,Col329,Col330,Col331,Col332,Col333,Col334,Col335,Col336,Col337,Col338,Col339,Col340,Col341,Col342,Col343,Col344,Col345,Col346,Col347,Col348,Col349,Col350,Col351,Col352,Col353,Col354,Col355,Col356,Col357,Col358,Col359,Col360,Col361,Col362,Col363,Col364,Col365,Col366,Col367,Col368,Col369,Col370,Col371,Col372,Col373,Col374,Col375,Col376,Col377,Col378,Col379,Col380,Col381,Col382,Col383,Col384,Col385,Col386,Col387,Col388,Col389,Col390,Col391,Col392,Col393,Col394,Col395,Col396,Col397,Col398,Col399,Col400,Col401,Col402,Col403,Col404,Col405,Col406,Col407,Col408,Col409,Col410,Col411,Col412,Col413,Col414,Col415,Col416,Col417,Col418,Col419,Col420,Col421,Col422,Col423,Col424,Col425,Col426,Col427,Col428,Col429,Col430,Col431,Col432,Col433,Col434,Col435,Col436,Col437,Col438,Col439,Col440,Col441,Col442,Col443,Col444,Col445,Col446,Col447,Col448,Col449,Col450,Col451,Col452,Col453,Col454,Col455,Col456,Col457,Col458,Col459,Col460,Col461,Col462,Col463,Col464,Col465,Col466,Col467,Col468,Col469,Col470,Col471,Col472,Col473,Col474,Col475,Col476,Col477,Col478,Col479,Col480,Col481,Col482,Col483,Col484,Col485,Col486,Col487,Col488,Col489,Col490,Col491,Col492,Col493,Col494,Col495,Col496,Col497,Col498,Col499,Col500,Col501,Col502,Col503,Col504,Col505,Col506,Col507,Col508,Col509,Col510,Col511,Col512,Col513,Col514,Col515,Col516,Col517,Col518,Col519,Col520,Col521,Col522,Col523,Col524,Col525,Col526,Col527,Col528,Col529,Col530,Col531,Col532,Col533,Col534,Col535,Col536,Col537,Col538,Col539,Col540,Col541,Col542,Col543,Col544,Col545,Col546,Col547,Col548,Col549,Col550,Col551,Col552,Col553,Col554,Col555,Col556,Col557,Col558,Col559,Col560,Col561,Col562,Col563,Col564,Col565,Col566,Col567,Col568,Col569,Col570,Col571,Col572,Col573,Col574,Col575,Col576,Col577,Col578,Col579,Col580,Col581,Col582,Col583,Col584,Col585,Col586,Col587,Col588,Col589,Col590,Col591,Col592,Col593,Col594,Col595,Col596,Col597,Col598,Col599,Col600,Col601,Col602,Col603,Col604,Col605,Col606,Col607,Col608,Col609,Col610,Col611,Col612,Col613,Col614,Col615,Col616,Col617,Col618,Col619,Col620,Col621,Col622,Col623,Col624,Col625,Col626,Col627,Col628,Col629,Col630,Col631,Col632,Col633,Col634,Col635,Col636,Col637,Col638,Col639,Col640,Col641,Col642,Col643,Col644,Col645,Col646,Col647,Col648,Col649,Col650,Col651,Col652,Col653,Col654,Col655,Col656,Col657,Col658,Col659,Col660,Col661,Col662,Col663,Col664,Col665,Col666,Col667,Col668,Col669,Col670,Col671,Col672,Col673,Col674,Col675,Col676,Col677,Col678,Col679,Col680,Col681,Col682,Col683,Col684,Col685,Col686,Col687,Col688,Col689,Col690,Col691,Col692,Col693,Col694,Col695,Col696,Col697,Col698,Col699,Col700,Col701,Col702,Col703,Col704,Col705,Col706,Col707,Col708,Col709,Col710,Col711,Col712,Col713,Col714,Col715,Col716,Col717,Col718,Col719,Col720,Col721,Col722,Col723,Col724,Col725,Col726,Col727,Col728,Col729,Col730,Col731,Col732,Col733,Col734,Col735,Col736,Col737,Col738,Col739,Col740,Col741,Col742,Col743,Col744,Col745,Col746,Col747,Col748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526816053142499,1.0035748787547285,1.0035803937236394,1.0035612893221235,1.0035936159129526,1.0035699718971711,1.003569922778394,1.0035749461392343,1.003573926488888,1.003566952360162,1.0035632182064451,1.0035599577745506,1.0035547261956783,1.0035752832352696,1.000752228031819,0.9980049936673208,0.9922734377729803,0.992248207375976,0.9923019845048202,0.9922527679066598,0.9907032414287203,0.9922759623856197,1.0041757747102664,1.0118944969381367,1.0181816933417174,1.0175732384689133,1.0172582042813292,1.0173268218334421,1.0172654359236937,1.0172734322924115,1.0172940117952296,1.0172856642733659,1.0172864920618874,1.016818847832326,0.7624972217988533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526816053142499,1.0035754737523324,1.0035834071836531,1.0035475071049864,1.0035967655889966,1.0035646333368708,1.0035699232461093,1.0035743722358967,1.0035738936607759,1.0035663661385377,1.0035674381858755,1.0035591488828595,1.0035589512725862,1.0035582349102177,1.0036634625449887,0.9979292433776856,0.9980953195446982,0.9922452696137952,0.9923000591603567,0.9906215082240002,0.9889062775039442,0.9960010017971551,1.005979186590633,1.0172058018668542,1.0181823634505216,1.0175724658788168,1.0172595782886262,1.0173275939607014,1.017266689643151,1.012178038337407,1.0117333689048007,1.0117241763146174,1.0087284391581348,1.0087283696796896,1.0110590100520527,0.5063078558983589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5017877368761671,1.0035754737523321,1.0035754737523324,1.003588883652478,1.0035218281779568,1.0036169364095011,1.0035606953495766,1.0035704061101716,1.0035754448582324,1.0035745277063157,1.0035668338328836,1.003567947009057,1.0035645600969079,1.0035459477427413,1.0035585799075963,1.003575666169043,1.0037537696222265,0.998036405573912,0.9974532495631807,0.9922545494225791,0.9888279476586715,0.9871679366306447,0.9960105931329563,1.011290815336441,1.0190092711389462,1.0181823895256055,1.0150833083838007,1.009637158337852,1.0097045041441262,1.0040817321472013,1.0036237624969326,0.9985481872760024,0.9997424424872636,1.001767808189548,1.0029688261336736,1.0049942434887884,0.7553384551209381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526816053142499,1.0035754737523324,1.0035754737523324,1.003588749920695,1.003533477440373,1.00361608758588,1.0035615222080838,1.0035714275465328,1.0035752836936498,1.0035750124728435,1.0035668500067103,1.0035678556102534,1.0035643681651163,1.0035458535034847,1.0035450791040341,1.0035632275829036,1.0036941841684162,1.0033299037907404,0.9981822883158578,0.9961288007935115,0.9886757264956724,0.9853585666255197,0.9987361090303923,1.0130657115216546,1.0090725604358082,1.0106450977009989,0.9999315725912402,0.9990561733265035,0.9935246091953314,0.9976615451388433,0.9941315488830039,0.9978841381007993,0.9999003139135444,1.0015697437115516,1.0035951382104302,1.007792686931186,0.7573634522084141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526816053142502,1.0035754737523324,1.0035754737523324,1.0035887130245937,1.0035337928722066,1.0036171557793965,1.0035629107132378,1.0035714599663381,1.0035770693234147,1.0035750243839778,1.0035674707272133,1.0035672854734494,1.00356438445524,1.0035507471867091,1.0035306524854894,1.0035632370128096,1.0037671015509995,1.0039863286583999,1.0022115298546015,0.9976353395729106,0.9910803594652402,0.9891758801488142,0.9970319743799191,1.0059927472706927,1.0039981018092619,0.99071120889288,1.0019469253447664,0.9876355459457593,0.9958553399391331,0.9973535619440552,1.0015581106585492,1.0036042659317246,1.0077927221081544,1.0098180930805367,1.0098181074102257,1.0098181188356368,0.7573634986499435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526816053142502,1.0035754737523324,1.0035754737523324,1.0035888167300042,1.0035332165807667,1.0036168858808419,1.003562751249292,1.00357266959021,1.003577126201606,1.0035768727129735,1.0035681107587273,1.003567441299758,1.0035688137178826,1.0035487234614413,1.0035356169004528,1.0035488219193531,1.0037076195590204,1.004071748228297,1.0037175033504888,1.0009150582991717,0.9921173763869654,0.9872525751610703,0.9998123263685891,1.004276386996376,0.9916203209741894,0.9932630566695062,0.9961466807643536,1.0054374539760822,1.0016125477007392,1.0077747971178992,1.009807257939087,1.0098277496291164,1.0098185779162876,1.009818606932038,1.0098185949518548,1.0098186504842521,0.7573640054740471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526816053142502,1.0035754737523324,1.0035754737523324,1.0035888327535205,1.003533165141921,1.0036167984455213,1.0035627660838087,1.0035726592071044,1.0035782763107202,1.0035780242294414,1.003568173966177,1.0035679964492772,1.003568773272622,1.0035536576721293,1.003533543701197,1.003561283958191,1.0036356242463143,1.0040841913432863,1.0044334408473505,1.0009330769998657,0.9926582091894656,0.9863403639182636,1.0010421546791881,1.0031358375014792,0.9891723760990292,0.9932109512834298,0.9982427493728534,1.0096344808509583,1.0111064850463487,1.0110454216097946,1.011052560125991,1.0110731860242452,1.011064035122301,1.0110640642325617,1.0110640530592672,1.0110641088379342,0.7586094423410408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526816053142502,1.0035754737523324,1.0035754737523326,1.0035887847822853,1.0035332833702246,1.0036175221143517,1.0035627638391784,1.0035726674390466,1.003578274316019,1.0035780258919604,1.0035693835770811,1.0035675176887533,1.0035687848506576,1.0035535694383932,1.0035335530761205,1.0035612778513099,1.003635651548951,1.0039402633617713,1.0045773352694432,1.001649103641469,0.9918740775048337,0.993181017122082,0.9970535548528221,1.0071396847161975,0.9915962146094417,0.983265440656255,1.006084155593785,1.0075409890870222,1.0145158011551947,1.0157003559295177,1.015707589031318,1.0157281909939,1.015719020253253,1.0157190472121387,1.0157190238765368,1.0157191075264158,0.7620187017380546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7526816053142501,1.0035754737523324,1.0035754737523324,1.003588796228299,1.0035332280315516,1.0036170711709949,1.0035626265100768,1.0035726766911934,1.0035782782681306,1.0035780362199518,1.0035693805630188,1.003567522881253,1.0035687877629134,1.0035535712557244,1.0035335467383162,1.0035488127793992,1.003635637449089,1.0039997543941839,1.0045052670463053,1.0017664094795116,0.9959525814522242,0.986484067912033,1.0041017233562384,1.0042890965880762,0.9916202231666632,0.9886868463681845,1.0019093387604567,1.015943662727406,1.0204854973120776,1.0216699074974707,1.0216773426295045,1.021697800124903,1.0216886284519813,1.0216886581415099,1.0216886085877512,1.022016705711703,0.7661528087807801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75268160531425,1.0035754737523321,1.0035754737523321,1.003588846957504,1.003532904300805,1.0036172559672731,1.0035626941894213,1.0035726779416236,1.0035782729550726,1.0035786320829154,1.0035693790333347,1.003568712663735,1.0035688888429195,1.0035535708376142,1.0035384207270694,1.0035488206667198,1.0036231685969297,1.0039997583874751,1.0045052386725772,1.001923234260292,0.9937867513520271,0.9935829905521526,0.9994104242120604,1.002798088294265,0.9891788029430332,0.9898765929435117,1.0028511532128388,1.020428338660991,1.02336528535194,1.0241313531616874,1.0241315909458428,1.0241520545192588,1.0241428814056268,1.0241429110403286,1.0244708261020232,1.0244709650920611,0.7682102101359586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
